id,left,top,right,bottom,row_index,col_index,상가수,역명,역 거리,대로변,대로변 거리,일수_sum,상가밀도점수,팝업 점수,역 점수,대로변 점수,최종지수
940,957689.4377,1949051.879,957787.4377,1948951.879,38,17,0,옥수역,446.2150395,11000UQ151PS202404040004,291.8166161,0,0,0,0.745,0.851,0.479
941,957689.4377,1948951.879,957787.4377,1948851.879,39,17,0,옥수역,508.1545997,11000UQ151PS202404040004,391.4462573,0,0,0,0.71,0.801,0.453
942,957689.4377,1948851.879,957787.4377,1948751.879,40,17,0,옥수역,580.8179178,11440UQ151PS202202080001,1439.359842,0,0,0,0.668,0.267,0.281
943,957689.4377,1948751.879,957787.4377,1948651.879,41,17,0,옥수역,660.6761165,11440UQ151PS202202080001,1447.537572,0,0,0,0.623,0.262,0.265
944,957689.4377,1948651.879,957787.4377,1948551.879,42,17,0,옥수역,721.4306937,11440UQ151PS202202080001,1457.664896,0,0,0,0.588,0.257,0.253
984,957787.4377,1949951.879,957885.4377,1949851.879,29,18,18,금호역,611.6192918,11000UQ151PS201912158530,8.514667949,0,0.097,0,0.651,0.996,0.533
985,957787.4377,1949851.879,957885.4377,1949751.879,30,18,0,금호역,633.9216496,11000UQ151PS201912161099,170.1747309,0,0,0,0.638,0.913,0.465
986,957787.4377,1949751.879,957885.4377,1949651.879,31,18,0,옥수역,654.5358815,11000UQ151PS202404040004,415.5711919,0,0,0,0.626,0.788,0.424
987,957787.4377,1949651.879,957885.4377,1949551.879,32,18,0,옥수역,589.4273507,11000UQ151PS202404040004,317.2802205,0,0,0,0.663,0.838,0.45
988,957787.4377,1949551.879,957885.4377,1949451.879,33,18,5,옥수역,535.2075357,11000UQ151PS202404040004,220.5656193,0,0.027,0,0.694,0.888,0.485
989,957787.4377,1949451.879,957885.4377,1949351.879,34,18,0,옥수역,495.4641598,11000UQ151PS202404040004,129.0223926,0,0,0,0.717,0.934,0.495
990,957787.4377,1949351.879,957885.4377,1949251.879,35,18,0,옥수역,441.1070568,11000UQ151PS202404040004,38.85580382,0,0,0,0.748,0.98,0.518
991,957787.4377,1949251.879,957885.4377,1949151.879,36,18,0,옥수역,470.7784279,11000UQ151PS202404040004,113.8479695,0,0,0,0.731,0.942,0.502
992,957787.4377,1949151.879,957885.4377,1949051.879,37,18,0,옥수역,492.6340964,11000UQ151PS202404040004,201.8175456,0,0,0,0.719,0.897,0.485
993,957787.4377,1949051.879,957885.4377,1948951.879,38,18,0,옥수역,530.8356354,11000UQ151PS202404040004,297.9738785,0,0,0,0.697,0.848,0.463
994,957787.4377,1948951.879,957885.4377,1948851.879,39,18,0,옥수역,583.8661777,11000UQ151PS202404040004,396.0576651,0,0,0,0.667,0.798,0.44
995,957787.4377,1948851.879,957885.4377,1948751.879,40,18,0,옥수역,648.0957322,11440UQ151PS202202080001,1341.440164,0,0,0,0.63,0.316,0.284
996,957787.4377,1948751.879,957885.4377,1948651.879,41,18,0,옥수역,720.5356102,11440UQ151PS202202080001,1350.211089,0,0,0,0.589,0.312,0.27
997,957787.4377,1948651.879,957885.4377,1948551.879,42,18,0,옥수역,776.9704651,11440UQ151PS202202080001,1361.038253,0,0,0,0.556,0.306,0.259
1037,957885.4377,1949951.879,957983.4377,1949851.879,29,19,11,금호역,708.7600805,11000UQ151PS201912159364,310.3011556,0,0.059,0,0.595,0.842,0.455
1038,957885.4377,1949851.879,957983.4377,1949751.879,30,19,17,금호역,728.0929572,11000UQ151PS201912161318,112.4221382,0,0.092,0,0.584,0.943,0.495
1039,957885.4377,1949751.879,957983.4377,1949651.879,31,19,0,옥수역,728.2296261,11000UQ151PS202404040004,442.2142622,0,0,0,0.584,0.775,0.408
1040,957885.4377,1949651.879,957983.4377,1949551.879,32,19,0,옥수역,670.3176573,11000UQ151PS202404040004,351.4552164,0,0,0,0.617,0.821,0.431
1041,957885.4377,1949551.879,957983.4377,1949451.879,33,19,0,옥수역,623.1759462,11000UQ151PS202404040004,267.4008563,0,0,0,0.644,0.864,0.452
1042,957885.4377,1949451.879,957983.4377,1949351.879,34,19,0,옥수역,589.3945054,11000UQ151PS202404040004,198.7480819,0,0,0,0.664,0.899,0.469
1043,957885.4377,1949351.879,957983.4377,1949251.879,35,19,0,옥수역,571.3480823,11000UQ151PS202404040004,165.8719854,0,0,0,0.674,0.915,0.477
1044,957885.4377,1949251.879,957983.4377,1949151.879,36,19,0,옥수역,570.5317731,11000UQ151PS202404040004,188.5241744,0,0,0,0.674,0.904,0.473
1045,957885.4377,1949151.879,957983.4377,1949051.879,37,19,0,옥수역,587.0174631,11000UQ151PS202404040004,252.1593671,0,0,0,0.665,0.872,0.461
1046,957885.4377,1949051.879,957983.4377,1948951.879,38,19,0,옥수역,619.4252375,11000UQ151PS202404040004,334.1294089,0,0,0,0.646,0.83,0.443
1047,957885.4377,1948951.879,957983.4377,1948851.879,39,19,0,옥수역,665.4328461,11000UQ151PS202404040004,423.9288981,0,0,0,0.62,0.784,0.421
1048,957885.4377,1948851.879,957983.4377,1948751.879,40,19,0,옥수역,722.4467076,11440UQ151PS202202080001,1243.538974,0,0,0,0.588,0.366,0.286
1049,957885.4377,1948751.879,957983.4377,1948651.879,41,19,0,옥수역,788.0816854,11440UQ151PS202202080001,1252.995393,0,0,0,0.55,0.362,0.274
1050,957885.4377,1948651.879,957983.4377,1948551.879,42,19,0,옥수역,840.1133656,11440UQ151PS202202080001,1264.745936,0,0,0,0.52,0.356,0.263
1090,957983.4377,1949951.879,958081.4377,1949851.879,29,20,20,금호역,806.1179173,11000UQ151PS201912161318,142.8327973,0,0.108,0,0.54,0.927,0.483
1091,957983.4377,1949851.879,958081.4377,1949751.879,30,20,3,금호역,823.1674204,11000UQ151PS201912161318,43.08599085,0,0.016,0,0.53,0.978,0.459
1092,957983.4377,1949751.879,958081.4377,1949651.879,31,20,3,옥수역,807.1196349,11000UQ151PS202404040004,487.4731095,0,0.016,0,0.539,0.752,0.394
1093,957983.4377,1949651.879,958081.4377,1949551.879,32,20,0,옥수역,755.2810537,11000UQ151PS202404040004,406.9365314,0,0,0,0.569,0.793,0.409
1094,957983.4377,1949551.879,958081.4377,1949451.879,33,20,0,옥수역,713.7730467,11000UQ151PS202404040004,337.0159998,0,0,0,0.593,0.828,0.426
1095,957983.4377,1949451.879,958081.4377,1949351.879,34,20,0,옥수역,684.4775972,11000UQ151PS202404040004,285.6175117,0,0,0,0.609,0.854,0.439
1096,957983.4377,1949351.879,958081.4377,1949251.879,35,20,0,옥수역,694.5046061,11000UQ151PS202404040004,293.4842085,0,0,0,0.604,0.85,0.436
1097,957983.4377,1949251.879,958081.4377,1949151.879,36,20,0,옥수역,668.802852,11000UQ151PS202404040004,279.2241544,0,0,0,0.618,0.858,0.443
1098,957983.4377,1949151.879,958081.4377,1949051.879,37,20,0,옥수역,682.431828,11000UQ151PS202404040004,325.0552442,0,0,0,0.61,0.834,0.433
1099,957983.4377,1949051.879,958081.4377,1948951.879,38,20,0,옥수역,710.5007577,11000UQ151PS202404040004,392.0701878,0,0,0,0.594,0.8,0.418
1100,957983.4377,1948951.879,958081.4377,1948851.879,39,20,0,옥수역,750.9491197,11000UQ151PS202404040004,470.9482857,0,0,0,0.571,0.76,0.399
1101,957983.4377,1948851.879,958081.4377,1948751.879,40,20,0,옥수역,801.9058306,11440UQ151PS202202080001,1145.661014,0,0,0,0.542,0.416,0.287
1102,957983.4377,1948751.879,958081.4377,1948651.879,41,20,0,옥수역,861.5082524,11440UQ151PS202202080001,1155.918438,0,0,0,0.508,0.411,0.276
1103,957983.4377,1948651.879,958081.4377,1948551.879,42,20,0,옥수역,909.3921144,11440UQ151PS202202080001,1168.724935,0,0,0,0.481,0.404,0.265
1143,958081.4377,1949951.879,958179.4377,1949851.879,29,21,7,응봉역,796.6524728,11000UQ151PS201912164038,16.85269722,0,0.038,0,0.545,0.991,0.476
1144,958081.4377,1949851.879,958179.4377,1949751.879,30,21,23,응봉역,835.6634608,11000UQ151PS201912161318,101.472209,0,0.124,0,0.523,0.948,0.491
1145,958081.4377,1949751.879,958179.4377,1949651.879,31,21,0,응봉역,884.3228129,11000UQ151PS202404040004,546.7441428,0,0,0,0.495,0.721,0.365
1146,958081.4377,1949651.879,958179.4377,1949551.879,32,21,0,옥수역,843.0870258,11000UQ151PS202404040004,476.3364972,0,0,0,0.519,0.757,0.383
1147,958081.4377,1949551.879,958179.4377,1949451.879,33,21,0,옥수역,806.1130311,11000UQ151PS202404040004,418.1852422,0,0,0,0.54,0.787,0.398
1148,958081.4377,1949451.879,958179.4377,1949351.879,34,21,0,옥수역,780.2921464,11000UQ151PS202404040004,377.9900427,0,0,0,0.555,0.807,0.409
1149,958081.4377,1949351.879,958179.4377,1949251.879,35,21,0,옥수역,772.0799214,11000UQ151PS202404040004,369.7950412,0,0,0,0.559,0.812,0.411
1150,958081.4377,1949251.879,958179.4377,1949151.879,36,21,0,옥수역,766.1438836,11000UQ151PS202404040004,372.7157574,0,0,0,0.563,0.81,0.412
1151,958081.4377,1949151.879,958179.4377,1949051.879,37,21,0,옥수역,778.498203,11000UQ151PS202404040004,408.60742,0,0,0,0.556,0.792,0.404
1152,958081.4377,1949051.879,958179.4377,1948951.879,38,21,0,옥수역,803.2170211,11000UQ151PS202404040004,463.7004948,0,0,0,0.541,0.764,0.391
1153,958081.4377,1948951.879,958179.4377,1948851.879,39,21,0,옥수역,839.208462,11000UQ151PS202404040004,532.0633529,0,0,0,0.521,0.729,0.375
1154,958081.4377,1948851.879,958179.4377,1948751.879,40,21,0,옥수역,885.0984304,11440UQ151PS202202080001,1047.812797,0,0,0,0.495,0.466,0.288
1155,958081.4377,1948751.879,958179.4377,1948651.879,41,21,0,옥수역,939.4374643,11440UQ151PS202202080001,1059.018383,0,0,0,0.464,0.46,0.277
1156,958081.4377,1948651.879,958179.4377,1948551.879,42,21,0,옥수역,983.5329224,11440UQ151PS202202080001,1072.989559,0,0,0,0.438,0.453,0.267
1196,958179.4377,1949951.879,958277.4377,1949851.879,29,22,1,응봉역,705.1135715,11000UQ151PS201912159364,327.7249133,0,0.005,0,0.597,0.833,0.431
1197,958179.4377,1949851.879,958277.4377,1949751.879,30,22,0,응봉역,748.9081469,11000UQ151PS202404040004,686.6576156,0,0,0,0.572,0.65,0.367
1198,958179.4377,1949751.879,958277.4377,1949651.879,31,22,0,응봉역,802.8429725,11000UQ151PS202404040004,615.9958078,0,0,0,0.542,0.686,0.368
1199,958179.4377,1949651.879,958277.4377,1949551.879,32,22,0,응봉역,865.0233678,11000UQ151PS202404040004,554.4529996,0,0,0,0.506,0.717,0.367
1200,958179.4377,1949551.879,958277.4377,1949451.879,33,22,0,옥수역,899.6594,11000UQ151PS202404040004,505.3717065,0,0,0,0.486,0.742,0.368
1201,958179.4377,1949451.879,958277.4377,1949351.879,34,22,0,옥수역,876.5983382,11000UQ151PS202404040004,472.6501181,0,0,0,0.5,0.759,0.378
1202,958179.4377,1949351.879,958277.4377,1949251.879,35,22,0,옥수역,867.0498091,11000UQ151PS202404040004,463.8457476,0,0,0,0.505,0.764,0.381
1203,958179.4377,1949251.879,958277.4377,1949151.879,36,22,0,옥수역,864.028507,11000UQ151PS202404040004,468.442843,0,0,0,0.507,0.761,0.38
1204,958179.4377,1949151.879,958277.4377,1949051.879,37,22,0,옥수역,875.0018655,11000UQ151PS202404040004,497.4753138,0,0,0,0.5,0.746,0.374
1205,958179.4377,1949051.879,958277.4377,1948951.879,38,22,0,옥수역,897.0654377,11000UQ151PS202404040004,543.6357401,0,0,0,0.488,0.723,0.363
1206,958179.4377,1948951.879,958277.4377,1948851.879,39,22,0,옥수역,929.4297528,11000UQ151PS202404040004,603.0033892,0,0,0,0.469,0.693,0.349
1207,958179.4377,1948851.879,958277.4377,1948751.879,40,22,0,옥수역,971.0654263,11440UQ151PS202202080001,950.0035155,0,0,0,0.446,0.516,0.289
1208,958179.4377,1948751.879,958277.4377,1948651.879,41,22,0,옥수역,1020.83867,11440UQ151PS202202080001,962.3486689,0,0,0,0.417,0.51,0.278
1209,958179.4377,1948651.879,958277.4377,1948551.879,42,22,0,옥수역,1061.5609,11440UQ151PS202202080001,977.7012251,0,0,0,0.394,0.502,0.269
1249,958277.4377,1949951.879,958375.4377,1949851.879,29,23,0,응봉역,615.5791347,11000UQ151PS201912159364,386.7225355,0,0,0,0.649,0.803,0.436
1250,958277.4377,1949851.879,958375.4377,1949751.879,30,23,0,응봉역,665.2938758,11000UQ151PS201912163179,274.4016011,0,0,0,0.62,0.86,0.444
1251,958277.4377,1949751.879,958375.4377,1949651.879,31,23,0,응봉역,725.4718297,11000UQ151PS201912165309,347.5240351,0,0,0,0.586,0.823,0.423
1252,958277.4377,1949651.879,958375.4377,1949551.879,32,23,0,응봉역,793.7367161,11000UQ151PS201912165309,332.704789,0,0,0,0.547,0.83,0.413
1253,958277.4377,1949551.879,958375.4377,1949451.879,33,23,0,응봉역,868.1830092,11000UQ151PS201912165309,347.3142065,0,0,0,0.504,0.823,0.398
1254,958277.4377,1949451.879,958375.4377,1949351.879,34,23,0,응봉역,947.3545613,11440UQ151PS202202080001,1002.493446,0,0,0,0.459,0.489,0.284
1255,958277.4377,1949351.879,958375.4377,1949251.879,35,23,0,옥수역,964.1633478,11440UQ151PS202202080001,942.7563707,0,0,0,0.45,0.52,0.291
1256,958277.4377,1949251.879,958375.4377,1949151.879,36,23,0,옥수역,961.9441968,11440UQ151PS202202080001,912.1638022,0,0,0,0.451,0.535,0.296
1257,958277.4377,1949151.879,958375.4377,1949051.879,37,23,0,옥수역,971.8125557,11440UQ151PS202202080001,880.6761062,0,0,0,0.445,0.551,0.299
1258,958277.4377,1949051.879,958375.4377,1948951.879,38,23,0,옥수역,991.7246504,11440UQ151PS202202080001,859.7401796,0,0,0,0.434,0.562,0.299
1259,958277.4377,1948951.879,958375.4377,1948851.879,39,23,0,옥수역,1021.093068,11440UQ151PS202202080001,850.1359416,0,0,0,0.417,0.567,0.295
1260,958277.4377,1948851.879,958375.4377,1948751.879,40,23,0,옥수역,1059.131464,11440UQ151PS202202080001,852.2465794,0,0,0,0.395,0.566,0.288
1261,958277.4377,1948751.879,958375.4377,1948651.879,41,23,0,옥수역,1104.944794,11440UQ151PS202202080001,865.9864406,0,0,0,0.369,0.559,0.278
1262,958277.4377,1948651.879,958375.4377,1948551.879,42,23,0,옥수역,1142.67744,11440UQ151PS202202080001,883.0173245,0,0,0,0.348,0.55,0.269
1302,958375.4377,1949951.879,958473.4377,1949851.879,29,24,0,응봉역,529.0677985,11000UQ151PS201912160839,268.3841746,0,0,0,0.698,0.863,0.468
1303,958375.4377,1949851.879,958473.4377,1949751.879,30,24,0,응봉역,586.1663689,11000UQ151PS201912160839,316.9125114,0,0,0,0.665,0.839,0.451
1304,958375.4377,1949751.879,958473.4377,1949651.879,31,24,0,응봉역,653.6699892,11000UQ151PS201912165309,255.2438679,0,0,0,0.627,0.87,0.449
1305,958375.4377,1949651.879,958473.4377,1949551.879,32,24,0,응봉역,728.6927089,11000UQ151PS201912165309,234.6677497,0,0,0,0.584,0.88,0.439
1306,958375.4377,1949551.879,958473.4377,1949451.879,33,24,0,응봉역,809.1457467,11000UQ151PS201912165309,254.9581047,0,0,0,0.538,0.87,0.422
1307,958375.4377,1949451.879,958473.4377,1949351.879,34,24,0,응봉역,893.5635294,11440UQ151PS202202080001,920.8871946,0,0,0,0.49,0.531,0.306
1308,958375.4377,1949351.879,958473.4377,1949251.879,35,24,0,응봉역,980.9229782,11440UQ151PS202202080001,866.92011,0,0,0,0.44,0.558,0.299
1309,958375.4377,1949251.879,958473.4377,1949151.879,36,24,0,옥수역,1059.882346,11440UQ151PS202202080001,821.6342868,0,0,0,0.395,0.581,0.293
1310,958375.4377,1949151.879,958473.4377,1949051.879,37,24,0,옥수역,1068.846852,11440UQ151PS202202080001,786.5306718,0,0,0,0.39,0.599,0.297
1311,958375.4377,1949051.879,958473.4377,1948951.879,38,24,0,옥수역,1086.982859,11440UQ151PS202202080001,763.0159018,0,0,0,0.379,0.611,0.297
1312,958375.4377,1948951.879,958473.4377,1948851.879,39,24,0,옥수역,1113.842455,11440UQ151PS202202080001,752.1776435,0,0,0,0.364,0.617,0.294
1313,958375.4377,1948851.879,958473.4377,1948751.879,40,24,0,옥수역,1148.813922,11440UQ151PS202202080001,754.5623372,0,0,0,0.344,0.615,0.288
1314,958375.4377,1948751.879,958473.4377,1948651.879,41,24,0,옥수역,1191.183015,11440UQ151PS202202080001,770.0471456,0,0,0,0.32,0.608,0.278
1315,958375.4377,1948651.879,958473.4377,1948551.879,42,24,0,옥수역,1226.323673,11440UQ151PS202202080001,789.1308039,0,0,0,0.3,0.598,0.269
1352,958473.4377,1950251.879,958571.4377,1950151.879,26,25,3,응봉역,359.3974244,11000UQ151PS201912157311,206.1500322,0,0.016,0,0.795,0.895,0.513
1353,958473.4377,1950151.879,958571.4377,1950051.879,27,25,19,응봉역,364.4163644,11000UQ151PS201912157311,295.3635654,0,0.103,0,0.792,0.849,0.534
1354,958473.4377,1950051.879,958571.4377,1949951.879,28,25,2,응봉역,395.534111,11000UQ151PS201912160839,154.3185561,0,0.011,0,0.774,0.921,0.513
1355,958473.4377,1949951.879,958571.4377,1949851.879,29,25,0,응봉역,447.3369508,11000UQ151PS201912160839,179.4506342,0,0,0,0.745,0.909,0.496
1356,958473.4377,1949851.879,958571.4377,1949751.879,30,25,1,응봉역,513.6035733,11000UQ151PS201912160839,246.1828744,0,0.005,0,0.707,0.875,0.477
1357,958473.4377,1949751.879,958571.4377,1949651.879,31,25,0,응봉역,589.4761078,11000UQ151PS201912165309,169.5537124,0,0,0,0.663,0.914,0.473
1358,958473.4377,1949651.879,958571.4377,1949551.879,32,25,0,응봉역,671.7073032,11000UQ151PS201912165309,136.6308201,0,0,0,0.617,0.93,0.464
1359,958473.4377,1949551.879,958571.4377,1949451.879,33,25,0,응봉역,758.231158,11000UQ151PS201912165309,169.1232226,0,0,0,0.567,0.914,0.444
1360,958473.4377,1949451.879,958571.4377,1949351.879,34,25,0,응봉역,847.734301,11440UQ151PS202202080001,842.7905337,0,0,0,0.516,0.571,0.326
1361,958473.4377,1949351.879,958571.4377,1949251.879,35,25,0,응봉역,948.0027604,11440UQ151PS202202080001,778.0794437,0,0,0,0.459,0.604,0.319
1362,958473.4377,1949251.879,958571.4377,1949151.879,36,25,0,응봉역,1032.558406,11440UQ151PS202202080001,733.0385682,0,0,0,0.411,0.626,0.311
1363,958473.4377,1949151.879,958571.4377,1949051.879,37,25,0,응봉역,1126.925607,11440UQ151PS202202080001,693.4645869,0,0,0,0.357,0.647,0.301
1364,958473.4377,1949051.879,958571.4377,1948951.879,38,25,0,옥수역,1182.695341,11440UQ151PS202202080001,666.675257,0,0,0,0.325,0.66,0.296
1365,958473.4377,1948951.879,958571.4377,1948851.879,39,25,0,옥수역,1207.427659,11440UQ151PS202202080001,654.2429501,0,0,0,0.311,0.667,0.293
1366,958473.4377,1948851.879,958571.4377,1948751.879,40,25,0,옥수역,1239.762063,11440UQ151PS202202080001,656.98322,0,0,0,0.292,0.665,0.287
1367,958473.4377,1948751.879,958571.4377,1948651.879,41,25,0,옥수역,1279.122172,11440UQ151PS202202080001,674.7112267,0,0,0,0.27,0.656,0.278
1368,958473.4377,1948651.879,958571.4377,1948551.879,42,25,0,옥수역,1312.034101,11440UQ151PS202202080001,696.4373134,0,0,0,0.251,0.645,0.269
1405,958571.4377,1950251.879,958669.4377,1950151.879,26,26,8,응봉역,261.8905636,11000UQ151PS201912157311,174.1014209,0,0.043,0,0.85,0.911,0.546
1406,958571.4377,1950151.879,958669.4377,1950051.879,27,26,8,응봉역,268.736759,11000UQ151PS201912157311,273.9582253,0,0.043,0,0.847,0.86,0.529
1407,958571.4377,1950051.879,958669.4377,1949951.879,28,26,0,응봉역,309.6246023,11000UQ151PS201912160839,56.65014076,0,0,0,0.823,0.971,0.538
1408,958571.4377,1949951.879,958669.4377,1949851.879,29,26,0,응봉역,373.5378338,11000UQ151PS201912160839,107.691934,0,0,0,0.787,0.945,0.52
1409,958571.4377,1949851.879,958669.4377,1949751.879,30,26,0,응봉역,450.7868704,11000UQ151PS201912160839,200.0025825,0,0,0,0.743,0.898,0.492
1410,958571.4377,1949751.879,958669.4377,1949651.879,31,26,0,응봉역,535.6325813,11000UQ151PS201912165309,107.5641604,0,0,0,0.694,0.945,0.492
1411,958571.4377,1949651.879,958669.4377,1949551.879,32,26,0,응봉역,624.9887135,11000UQ151PS201912165309,38.59491189,0,0,0,0.643,0.98,0.487
1412,958571.4377,1949551.879,958669.4377,1949451.879,33,26,0,응봉역,717.171313,11000UQ151PS201912165309,106.8842909,0,0,0,0.591,0.946,0.461
1413,958571.4377,1949451.879,958669.4377,1949351.879,34,26,0,응봉역,811.2173954,11440UQ151PS202202080001,769.2730918,0,0,0,0.537,0.608,0.344
1414,958571.4377,1949351.879,958669.4377,1949251.879,35,26,0,응봉역,920.7472111,11440UQ151PS202202080001,699.8081877,0,0,0,0.474,0.643,0.335
1415,958571.4377,1949251.879,958669.4377,1949151.879,36,26,0,응봉역,1002.794652,11440UQ151PS202202080001,647.1713308,0,0,0,0.428,0.67,0.329
1416,958571.4377,1949151.879,958669.4377,1949051.879,37,26,0,응봉역,1099.718871,11440UQ151PS202202080001,601.9786679,0,0,0,0.372,0.693,0.319
1417,958571.4377,1949051.879,958669.4377,1948951.879,38,26,0,응봉역,1197.155482,11440UQ151PS202202080001,570.912496,0,0,0,0.317,0.709,0.308
1418,958571.4377,1948951.879,958669.4377,1948851.879,39,26,0,서울숲역,1293.007138,11440UQ151PS202202080001,556.344332,0,0,0,0.262,0.716,0.293
1419,958571.4377,1948851.879,958669.4377,1948751.879,40,26,0,옥수역,1331.7166,11440UQ151PS202202080001,559.5642321,0,0,0,0.24,0.715,0.287
1420,958571.4377,1948751.879,958669.4377,1948651.879,41,26,0,옥수역,1368.434387,11440UQ151PS202202080001,580.2761585,0,0,0,0.219,0.704,0.277
1421,958571.4377,1948651.879,958669.4377,1948551.879,42,26,0,옥수역,1399.320003,11440UQ151PS202202080001,605.5207016,0,0,0,0.201,0.691,0.268
1458,958669.4377,1950251.879,958767.4377,1950151.879,26,27,12,응봉역,165.0132882,11000UQ151PS201912159025,1048.596232,0,0.065,0,0.906,0.466,0.438
1459,958669.4377,1950151.879,958767.4377,1950051.879,27,27,0,응봉역,175.6763047,11000UQ151PS201912159025,982.5600238,0,0,0,0.9,0.499,0.42
1460,958669.4377,1950051.879,958767.4377,1949951.879,28,27,0,응봉역,233.4740137,11000UQ151PS201912159025,922.6643633,0,0,0,0.867,0.53,0.419
1461,958669.4377,1949951.879,958767.4377,1949851.879,29,27,0,응봉역,313.3260895,11000UQ151PS201912159025,870.178165,0,0,0,0.821,0.557,0.413
1462,958669.4377,1949851.879,958767.4377,1949751.879,30,27,0,응봉역,402.3077603,11000UQ151PS201912159025,826.5142072,0,0,0,0.77,0.579,0.405
1463,958669.4377,1949751.879,958767.4377,1949651.879,31,27,0,응봉역,495.5249761,11000UQ151PS201912159025,793.130894,0,0,0,0.717,0.596,0.394
1464,958669.4377,1949651.879,958767.4377,1949551.879,32,27,0,응봉역,590.9768541,11000UQ151PS201912159025,771.3641681,0,0,0,0.663,0.607,0.381
1465,958669.4377,1949551.879,958767.4377,1949451.879,33,27,0,응봉역,687.7335636,11000UQ151PS201912159025,762.2098982,0,0,0,0.607,0.612,0.366
1466,958669.4377,1949451.879,958767.4377,1949351.879,34,27,0,응봉역,785.3129563,11440UQ151PS202202080001,701.775498,0,0,0,0.552,0.642,0.358
1467,958669.4377,1949351.879,958767.4377,1949251.879,35,27,0,응봉역,877.9803107,11440UQ151PS202202080001,629.6901781,0,0,0,0.499,0.679,0.353
1468,958669.4377,1949251.879,958767.4377,1949151.879,36,27,0,응봉역,938.6938176,11440UQ151PS202202080001,561.5123764,0,0,0,0.464,0.714,0.353
1469,958669.4377,1949151.879,958767.4377,1949051.879,37,27,0,응봉역,1080.751788,11440UQ151PS202202080001,512.919149,0,0,0,0.383,0.739,0.337
1470,958669.4377,1949051.879,958767.4377,1948951.879,38,27,0,서울숲역,1162.10369,11440UQ151PS202202080001,476.0764763,0,0,0,0.337,0.757,0.328
1471,958669.4377,1948951.879,958767.4377,1948851.879,39,27,0,서울숲역,1205.555329,11440UQ151PS202202080001,458.5049045,0,0,0,0.312,0.766,0.323
1472,958669.4377,1948851.879,958767.4377,1948751.879,40,27,0,서울숲역,1255.490942,11440UQ151PS202202080001,462.406598,0,0,0,0.283,0.764,0.314
1473,958669.4377,1948751.879,958767.4377,1948651.879,41,27,0,서울숲역,1311.169917,11440UQ151PS202202080001,487.2659998,0,0,0,0.251,0.752,0.301
1474,958669.4377,1948651.879,958767.4377,1948551.879,42,27,0,서울숲역,1355.259685,11440UQ151PS202202080001,517.1584211,0,0,0,0.226,0.736,0.289
1511,958767.4377,1950251.879,958865.4377,1950151.879,26,28,1,응봉역,71.37694623,11000UQ151PS201912159025,979.6774096,0,0.005,0,0.959,0.501,0.44
1512,958767.4377,1950151.879,958865.4377,1950051.879,27,28,0,응봉역,93.42080899,11000UQ151PS201912159025,908.6462217,0,0,0,0.947,0.537,0.445
1513,958767.4377,1950051.879,958865.4377,1949951.879,28,28,0,응봉역,179.9316563,11000UQ151PS201912159025,843.5183886,0,0,0,0.897,0.57,0.44
1514,958767.4377,1949951.879,958865.4377,1949851.879,29,28,0,응봉역,275.7508451,11000UQ151PS201912159025,785.7631794,0,0,0,0.843,0.6,0.433
1515,958767.4377,1949851.879,958865.4377,1949751.879,30,28,0,응봉역,373.787146,11000UQ151PS201912159025,737.1156373,0,0,0,0.787,0.624,0.423
1516,958767.4377,1949751.879,958865.4377,1949651.879,31,28,0,응봉역,472.6629949,11000UQ151PS201912159025,699.4786184,0,0,0,0.73,0.644,0.412
1517,958767.4377,1949651.879,958865.4377,1949551.879,32,28,0,응봉역,571.9431417,11000UQ151PS201912159025,674.6972647,0,0,0,0.673,0.656,0.399
1518,958767.4377,1949551.879,958865.4377,1949451.879,33,28,0,응봉역,671.4482721,11000UQ151PS201912159025,664.2120495,0,0,0,0.617,0.662,0.384
1519,958767.4377,1949451.879,958865.4377,1949351.879,34,28,0,응봉역,771.0912924,11440UQ151PS202202080001,642.1986987,0,0,0,0.56,0.673,0.37
1520,958767.4377,1949351.879,958865.4377,1949251.879,35,28,0,응봉역,870.8248702,11440UQ151PS202202080001,562.0821844,0,0,0,0.503,0.714,0.365
1521,958767.4377,1949251.879,958865.4377,1949151.879,36,28,0,응봉역,966.7823271,11440UQ151PS202202080001,488.5080631,0,0,0,0.448,0.751,0.36
1522,958767.4377,1949151.879,958865.4377,1949051.879,37,28,0,서울숲역,1003.07218,11440UQ151PS202202080001,412.6571915,0,0,0,0.427,0.79,0.365
1523,958767.4377,1949051.879,958865.4377,1948951.879,38,28,0,서울숲역,1011.559971,11440UQ151PS202202080001,359.6590691,0,0,0,0.422,0.817,0.372
1524,958767.4377,1948951.879,958865.4377,1948851.879,39,28,0,서울숲역,1119.858201,11440UQ151PS202202080001,360.772835,0,0,0,0.361,0.816,0.353
1525,958767.4377,1948851.879,958865.4377,1948751.879,40,28,0,서울숲역,1173.446316,11440UQ151PS202202080001,365.7186805,0,0,0,0.33,0.814,0.343
1526,958767.4377,1948751.879,958865.4377,1948651.879,41,28,0,서울숲역,1232.836289,11440UQ151PS202202080001,396.6843181,0,0,0,0.296,0.798,0.328
1527,958767.4377,1948651.879,958865.4377,1948551.879,42,28,0,서울숲역,1279.764623,11440UQ151PS202202080001,433.0052121,0,0,0,0.269,0.779,0.314
